name,hour,flow,Normalized Data,150,200,100,50,0,station_number,week
station32,2024-04-12 07:00:00,1.0,0.1,0.107203864,0.106833279,0.114699006,0.131325737,0.308319569,32,2
station32,2024-04-12 08:00:00,1.0,0.1,0.172890529,0.137430027,0.118439794,0.179978251,0.296784997,32,2
station32,2024-04-12 09:00:00,1.0,0.1,0.18755579,0.15009132,0.179130539,0.138212651,0.596692085,32,2
station32,2024-04-12 10:00:00,1.0,0.1,0.18367061,0.188620657,0.182818264,0.221561164,0.173673019,32,2
station32,2024-04-12 11:00:00,2.0,0.2,0.20557785,0.17914626,0.136825651,0.219526097,0.017185634,32,2
station32,2024-04-12 12:00:00,1.0,0.1,0.181386083,0.12362583,0.12733373,0.239963651,-0.10006696,32,2
station32,2024-04-12 13:00:00,1.0,0.1,0.166318923,0.130551964,0.125970498,0.148560554,-0.264558375,32,2
station32,2024-04-12 14:00:00,1.0,0.1,0.201661795,0.157029733,0.182073742,0.143416002,0.114873052,32,2
station32,2024-04-12 15:00:00,2.0,0.2,0.174202919,0.128206879,0.155075788,0.179385096,0.54134047,32,2
station32,2024-04-12 16:00:00,1.82300885,0.182300885,0.217113212,0.189441979,0.119646594,0.160217196,-0.032074876,32,2
station32,2024-04-12 17:00:00,1.0,0.1,0.151202649,0.148472637,0.115293883,0.134665355,0.128442794,32,2
station32,2024-04-12 18:00:00,1.637362637,0.163736264,0.181199938,0.135408208,0.117482163,0.182379693,-0.006647582,32,2
station32,2024-04-12 19:00:00,3.0,0.3,0.138916656,0.135539845,0.125422269,0.151461214,-0.091933087,32,2
station32,2024-04-12 20:00:00,1.554347826,0.155434783,0.161266848,0.146443024,0.123215005,0.145619839,0.253116727,32,2
station32,2024-04-12 21:00:00,2.0,0.2,0.190085769,0.134900972,0.153831154,0.128361017,0.198072344,32,2
station32,2024-04-12 22:00:00,1.446153846,0.144615385,0.155393377,0.12484584,0.144696236,0.126011372,-0.037260823,32,2
station32,2024-04-12 23:00:00,1.224489796,0.12244898,0.122907497,0.11767517,0.114758655,0.162079781,0.495633543,32,2
station32,2024-04-13 00:00:00,1.306451613,0.130645161,0.12316443,0.121505521,0.123632506,0.202859789,-0.218090415,32,2
station32,2024-04-13 01:00:00,1.151515152,0.115151515,0.11367704,0.115194224,0.117859736,0.216846615,0.070365742,32,2
station32,2024-04-13 02:00:00,1.05,0.105,0.112281874,0.108896688,0.108247839,0.113004908,0.630499721,32,2
station32,2024-04-13 03:00:00,1.0,0.1,0.12034031,0.116201818,0.118367694,0.112524852,0.117165066,32,2
station32,2024-04-13 04:00:00,1.0,0.1,0.111169256,0.105088726,0.113227591,0.10880933,0.052635372,32,2
station32,2024-04-13 05:00:00,1.125,0.1125,0.134600729,0.107060686,0.109395623,0.125954285,0.403814077,32,2
station32,2024-04-13 06:00:00,1.0,0.1,0.114991665,0.125083312,0.112758815,0.108289577,0.415896803,32,2
station32,2024-04-13 07:00:00,1.047619048,0.104761905,0.117263809,0.131921262,0.109326147,0.113742746,0.32791543,32,2
station32,2024-04-13 08:00:00,1.725,0.1725,0.172583103,0.155635133,0.125820369,0.120549977,0.072717726,32,2
station32,2024-04-13 09:00:00,1.965517241,0.196551724,0.175002858,0.128922254,0.123764075,0.213114068,0.168481663,32,2
station32,2024-04-13 10:00:00,3.0,0.3,0.275656492,0.222483873,0.199985504,0.273894489,0.067035004,32,2
station32,2024-04-13 11:00:00,2.0,0.2,0.165204138,0.126088351,0.112581417,0.16630578,0.142658398,32,2
station32,2024-04-13 12:00:00,1.647058824,0.164705882,0.153674409,0.174560234,0.142161161,0.208682269,0.032697849,32,2
station32,2024-04-13 13:00:00,2.0,0.2,0.135424033,0.152087852,0.154140964,0.144441649,0.131132841,32,2
station32,2024-04-13 14:00:00,1.0,0.1,0.136734292,0.167853981,0.153546289,0.135558486,-0.172374189,32,2
station32,2024-04-13 15:00:00,1.983333333,0.198333333,0.171781927,0.164765596,0.1549481,0.144180268,-0.559001327,32,2
station32,2024-04-13 16:00:00,2.0,0.2,0.124373734,0.134997398,0.139422148,0.174779892,0.446226269,32,2
station32,2024-04-13 17:00:00,1.0,0.1,0.167689323,0.155269668,0.152011663,0.175583526,-0.368398249,32,2
station32,2024-04-13 18:00:00,1.637362637,0.163736264,0.166898817,0.143105671,0.111945197,0.227329016,0.090339631,32,2
station32,2024-04-13 19:00:00,1.5625,0.15625,0.154081509,0.116325021,0.13352254,0.155318528,-0.189770013,32,2
station32,2024-04-13 20:00:00,1.0,0.1,0.140702531,0.118866719,0.115888216,0.140925527,0.253734291,32,2
station32,2024-04-13 21:00:00,1.518072289,0.151807229,0.156831712,0.144376323,0.121601857,0.143731862,0.418078572,32,2
station32,2024-04-13 22:00:00,1.446153846,0.144615385,0.145826027,0.120788313,0.124077961,0.146636188,0.14818719,32,2
station32,2024-04-13 23:00:00,1.224489796,0.12244898,0.118516192,0.113488175,0.113060869,0.115291215,0.174137175,32,2
station32,2024-04-14 00:00:00,1.306451613,0.130645161,0.129950479,0.125693947,0.131764069,0.128116071,0.332355648,32,2
station32,2024-04-14 01:00:00,1.151515152,0.115151515,0.13232784,0.115195617,0.115074679,0.106066324,-0.175257996,32,2
station32,2024-04-14 02:00:00,1.05,0.105,0.11589326,0.10681586,0.107996807,0.116151631,0.008203608,32,2
station32,2024-04-14 03:00:00,1.176470588,0.117647059,0.120969556,0.119986199,0.122539043,0.1959503,0.47552681,32,2
station32,2024-04-14 04:00:00,1.0,0.1,0.114454485,0.103427768,0.099986434,0.107532203,0.422175944,32,2
station32,2024-04-14 05:00:00,1.125,0.1125,0.114287458,0.107196793,0.128627867,0.109654069,-0.499972492,32,2
station32,2024-04-14 06:00:00,1.183098592,0.118309859,0.108277038,0.139924631,0.110519782,0.263755053,-0.110808454,32,2
station32,2024-04-14 07:00:00,1.047619048,0.104761905,0.131306782,0.111969866,0.100887492,0.112010658,0.641317248,32,2
station32,2024-04-14 08:00:00,1.725,0.1725,0.141981512,0.147446364,0.108322069,0.125079438,0.230572745,32,2
station32,2024-04-14 09:00:00,1.0,0.1,0.223234862,0.139876768,0.184808537,0.133317351,0.167645171,32,2
station32,2024-04-14 10:00:00,3.0,0.3,0.229579493,0.195030972,0.236603826,0.304021269,-0.118262336,32,2
station32,2024-04-14 11:00:00,1.0,0.1,0.16386126,0.170780823,0.140806243,0.254741132,0.234007075,32,2
station32,2024-04-14 12:00:00,1.647058824,0.164705882,0.161406428,0.12966457,0.137423307,0.14207755,0.233438417,32,2
station32,2024-04-14 13:00:00,1.0,0.1,0.191721186,0.144458026,0.146772996,0.195245117,0.216049626,32,2
station32,2024-04-14 14:00:00,1.0,0.1,0.17890954,0.137543157,0.131488204,0.127288163,0.324734658,32,2
station32,2024-04-14 15:00:00,1.0,0.1,0.220058292,0.153368115,0.144529134,0.132625744,0.428845704,32,2
station32,2024-04-14 16:00:00,1.0,0.1,0.17904754,0.14511776,0.133389935,0.21793434,0.12409617,32,2
station32,2024-04-14 17:00:00,1.538461538,0.153846154,0.156477377,0.140344694,0.142221898,0.12612012,0.202249691,32,2
station32,2024-04-14 18:00:00,1.0,0.1,0.180913284,0.146302491,0.121043824,0.141628012,0.161344752,32,2
station32,2024-04-14 19:00:00,1.5625,0.15625,0.127860174,0.139487118,0.135821968,0.162261978,-0.069585606,32,2
station32,2024-04-14 20:00:00,1.554347826,0.155434783,0.175920531,0.139363378,0.138294131,0.187168702,0.002961969,32,2
station32,2024-04-14 21:00:00,1.518072289,0.151807229,0.181190431,0.144650802,0.140294462,0.147610754,0.033163805,32,2
station32,2024-04-14 22:00:00,1.446153846,0.144615385,0.165932879,0.155083165,0.121757351,0.135510325,0.196917072,32,2
station32,2024-04-14 23:00:00,1.224489796,0.12244898,0.115612462,0.135224521,0.111273825,0.132148892,0.979586005,32,2
station32,2024-04-15 00:00:00,1.306451613,0.130645161,0.121122316,0.122772537,0.13254939,0.122730732,0.302715212,32,3
station32,2024-04-15 01:00:00,1.151515152,0.115151515,0.121014997,0.112819709,0.115779221,0.124652006,-0.125312492,32,3
station32,2024-04-15 02:00:00,1.05,0.105,0.128204897,0.103673041,0.110685334,0.110079482,-0.206104711,32,3
station32,2024-04-15 03:00:00,1.176470588,0.117647059,0.118419252,0.108583108,0.116317466,0.205852389,0.283623427,32,3
station32,2024-04-15 04:00:00,1.0,0.1,0.111429885,0.106146477,0.10481061,0.108637773,0.555792272,32,3
station32,2024-04-15 05:00:00,1.125,0.1125,0.122618198,0.105686679,0.11250262,0.108145438,0.244724751,32,3
station32,2024-04-15 06:00:00,1.0,0.1,0.134099334,0.113602422,0.131409958,0.111814737,0.253872693,32,3
station32,2024-04-15 07:00:00,1.047619048,0.104761905,0.114764735,0.102793053,0.104079291,0.112270154,0.32216987,32,3
station32,2024-04-15 08:00:00,1.0,0.1,0.17866762,0.158570275,0.133565173,0.22597082,0.045930237,32,3
station32,2024-04-15 09:00:00,1.965517241,0.196551724,0.187152326,0.170185059,0.158395141,0.196852401,0.054308631,32,3
station32,2024-04-15 10:00:00,2.0,0.2,0.22045514,0.180892766,0.14251253,0.297384977,-0.077942945,32,3
station32,2024-04-15 11:00:00,1.892857143,0.189285714,0.183225587,0.156594425,0.131894439,0.182003662,-0.013690516,32,3
station32,2024-04-15 12:00:00,1.0,0.1,0.149130642,0.137445346,0.148647889,0.242450237,0.067357391,32,3
station32,2024-04-15 13:00:00,1.663793103,0.16637931,0.185830101,0.126642972,0.138049096,0.201291472,-0.169568434,32,3
station32,2024-04-15 14:00:00,1.647058824,0.164705882,0.186282873,0.154181153,0.136924565,0.135423884,0.101024941,32,3
station32,2024-04-15 15:00:00,1.0,0.1,0.149836093,0.160267085,0.149720088,0.133450881,-0.140133828,32,3
station32,2024-04-15 16:00:00,1.82300885,0.182300885,0.168745965,0.174341634,0.13353017,0.135631487,0.453822047,32,3
station32,2024-04-15 17:00:00,2.0,0.2,0.185928211,0.155059919,0.151739612,0.205591604,0.34334451,32,3
station32,2024-04-15 18:00:00,1.637362637,0.163736264,0.146646172,0.147431344,0.128083661,0.201289266,0.210503578,32,3
station32,2024-04-15 19:00:00,2.0,0.2,0.117088459,0.154080868,0.134120241,0.162060663,-0.024741128,32,3
station32,2024-04-15 20:00:00,1.554347826,0.155434783,0.141655773,0.121226907,0.132514462,0.141008303,0.265947968,32,3
station32,2024-04-15 21:00:00,1.0,0.1,0.159485266,0.15205735,0.141578421,0.23892279,0.585908055,32,3
station32,2024-04-15 22:00:00,1.0,0.1,0.166620046,0.14350307,0.129463345,0.120079264,-0.121389732,32,3
station32,2024-04-15 23:00:00,1.224489796,0.12244898,0.136124849,0.114081107,0.108912691,0.138922125,-0.292235941,32,3
station32,2024-04-16 00:00:00,1.306451613,0.130645161,0.121717177,0.126748726,0.129406661,0.189461857,0.769891262,32,3
station32,2024-04-16 01:00:00,1.151515152,0.115151515,0.1086035,0.107131526,0.117390834,0.193086684,-0.038376357,32,3
station32,2024-04-16 02:00:00,1.05,0.105,0.118212916,0.107100524,0.103200659,0.109205589,0.270552754,32,3
station32,2024-04-16 03:00:00,1.176470588,0.117647059,0.116302349,0.114562489,0.114706539,0.110262848,0.154652685,32,3
station32,2024-04-16 04:00:00,1.0,0.1,0.108451292,0.103419021,0.101992354,0.111532807,0.202260256,32,3
station32,2024-04-16 05:00:00,1.125,0.1125,0.152294487,0.111798301,0.110190496,0.094688721,0.329752237,32,3
station32,2024-04-16 06:00:00,1.183098592,0.118309859,0.12254145,0.113980316,0.125513032,0.111936308,0.288893878,32,3
station32,2024-04-16 07:00:00,1.047619048,0.104761905,0.121333577,0.104361534,0.103831604,0.11588116,0.685963035,32,3
station32,2024-04-16 08:00:00,1.725,0.1725,0.181536168,0.172131941,0.138094991,0.205260515,0.532043576,32,3
station32,2024-04-16 09:00:00,1.965517241,0.196551724,0.203264311,0.141195983,0.12403933,0.111970201,0.07865034,32,3
station32,2024-04-16 10:00:00,1.0,0.1,0.252675146,0.147821456,0.182605818,0.248435885,-0.117453493,32,3
station32,2024-04-16 11:00:00,2.0,0.2,0.157135934,0.209728166,0.121949516,0.217640847,0.094861194,32,3
station32,2024-04-16 12:00:00,1.0,0.1,0.187181786,0.130564779,0.173001215,0.165668175,-0.078932181,32,3
station32,2024-04-16 13:00:00,2.0,0.2,0.146263987,0.164763242,0.127621576,0.171119124,0.09529905,32,3
station32,2024-04-16 14:00:00,1.647058824,0.164705882,0.159125507,0.127208263,0.126990318,0.219082087,0.341275185,32,3
station32,2024-04-16 15:00:00,1.0,0.1,0.120671652,0.146498114,0.140194103,0.176909253,-0.232839301,32,3
station32,2024-04-16 16:00:00,3.0,0.3,0.168458596,0.139430285,0.159629941,0.175131872,0.052708291,32,3
station32,2024-04-16 17:00:00,1.538461538,0.153846154,0.149795085,0.117130086,0.1323919,0.203864217,0.021424463,32,3
station32,2024-04-16 18:00:00,1.637362637,0.163736264,0.165230438,0.147205129,0.122754052,0.146608442,-0.192426726,32,3
station32,2024-04-16 19:00:00,1.5625,0.15625,0.166683525,0.169233948,0.126333684,0.157763869,-0.352912486,32,3
station32,2024-04-16 20:00:00,1.0,0.1,0.131703198,0.138246864,0.120099917,0.14383626,0.310336083,32,3
station32,2024-04-16 21:00:00,1.518072289,0.151807229,0.141950458,0.14075309,0.1281645,0.151713088,0.019304354,32,3
station32,2024-04-16 22:00:00,1.446153846,0.144615385,0.128215984,0.129183814,0.122696817,0.124646328,0.018536782,32,3
station32,2024-04-16 23:00:00,1.0,0.1,0.118163384,0.116773292,0.114410378,0.110820845,0.656497836,32,3
station32,2024-04-17 00:00:00,1.306451613,0.130645161,0.120084561,0.124363258,0.131816283,0.21261546,-0.04109196,32,3
station32,2024-04-17 01:00:00,1.151515152,0.115151515,0.114060916,0.111066744,0.112199724,0.129537433,0.495774567,32,3
station32,2024-04-17 02:00:00,1.0,0.1,0.114255644,0.103266679,0.104757346,0.114582144,0.048183739,32,3
station32,2024-04-17 03:00:00,1.176470588,0.117647059,0.117316961,0.123088554,0.115187883,0.108785644,-0.137797281,32,3
station32,2024-04-17 04:00:00,1.0,0.1,0.117106937,0.105227388,0.101917073,0.111120179,-0.071353599,32,3
station32,2024-04-17 05:00:00,1.125,0.1125,0.127086133,0.113290355,0.107718207,0.10757494,0.408685774,32,3
station32,2024-04-17 06:00:00,1.0,0.1,0.106883094,0.116001509,0.113973439,0.105999075,0.144840583,32,3
station32,2024-04-17 07:00:00,1.047619048,0.104761905,0.105965495,0.10652028,0.118593536,0.0986185,0.123165525,32,3
station32,2024-04-17 08:00:00,1.0,0.1,0.207344338,0.148476452,0.140988797,0.118232369,0.337677985,32,3
station32,2024-04-17 09:00:00,1.965517241,0.196551724,0.285595089,0.148477405,0.151642442,0.168486193,0.078233868,32,3
station32,2024-04-17 10:00:00,2.0,0.2,0.145757437,0.243168861,0.163130194,0.334162474,0.221184403,32,3
station32,2024-04-17 11:00:00,1.0,0.1,0.16682528,0.200099975,0.135722518,0.177266538,0.131305039,32,3
station32,2024-04-17 12:00:00,1.0,0.1,0.180066735,0.154990435,0.114567257,0.205737546,0.218560293,32,3
station32,2024-04-17 13:00:00,1.0,0.1,0.14055635,0.141422272,0.144079939,0.215989426,0.397254288,32,3
station32,2024-04-17 14:00:00,1.647058824,0.164705882,0.178309217,0.173528135,0.143802077,0.157386228,0.55021131,32,3
station32,2024-04-17 15:00:00,1.983333333,0.198333333,0.170529783,0.145664662,0.139221847,0.146291941,0.12979874,32,3
station32,2024-04-17 16:00:00,2.0,0.2,0.142077297,0.18856284,0.129224747,0.131751969,-0.3737486,32,3
station32,2024-04-17 17:00:00,1.0,0.1,0.182530433,0.178139016,0.151505515,0.158610329,0.470086485,32,3
station32,2024-04-17 18:00:00,1.0,0.1,0.136519074,0.146529794,0.117473498,0.238358498,-0.245896623,32,3
station32,2024-04-17 19:00:00,1.0,0.1,0.169997364,0.133256733,0.114146411,0.179972798,0.058966033,32,3
station32,2024-04-17 20:00:00,2.0,0.2,0.165339425,0.117759012,0.137808442,0.127737537,-0.386130273,32,3
station32,2024-04-17 21:00:00,1.518072289,0.151807229,0.133470699,0.127317429,0.167244464,0.150543034,-0.019776965,32,3
station32,2024-04-17 22:00:00,1.446153846,0.144615385,0.140323609,0.133333549,0.130806476,0.178355843,0.262805402,32,3
station32,2024-04-17 23:00:00,2.0,0.2,0.111305177,0.124342129,0.133292809,0.216289014,-0.027887959,32,3
station32,2024-04-18 00:00:00,1.306451613,0.130645161,0.159732446,0.121671751,0.130840212,0.124581538,0.322588354,32,3
station32,2024-04-18 01:00:00,1.151515152,0.115151515,0.112438157,0.108750783,0.114462793,0.118405834,0.079903379,32,3
station32,2024-04-18 02:00:00,1.05,0.105,0.109718345,0.10343983,0.108180664,0.114651516,0.764521003,32,3
station32,2024-04-18 03:00:00,1.176470588,0.117647059,0.113298856,0.110852227,0.116195872,0.220234901,0.384002775,32,3
station32,2024-04-18 04:00:00,1.0,0.1,0.10961163,0.104770519,0.102819145,0.106312379,-0.261112869,32,3
station32,2024-04-18 05:00:00,1.125,0.1125,0.115164146,0.109228417,0.112895563,0.105913773,-0.068441555,32,3
station32,2024-04-18 06:00:00,1.183098592,0.118309859,0.148112237,0.131674826,0.116699316,0.108761869,0.111611187,32,3
station32,2024-04-18 07:00:00,1.047619048,0.104761905,0.121393278,0.103441931,0.106465921,0.116573311,-0.081517771,32,3
station32,2024-04-18 08:00:00,1.0,0.1,0.181970447,0.170206398,0.118381217,0.119849704,0.14307341,32,3
station32,2024-04-18 09:00:00,1.0,0.1,0.162298068,0.143898919,0.169201925,0.238245085,-0.019656938,32,3
station32,2024-04-18 10:00:00,2.7,0.27,0.30618906,0.208039716,0.174871176,0.295192659,0.090796649,32,3
station32,2024-04-18 11:00:00,1.0,0.1,0.139418989,0.147172779,0.148957372,0.166876286,-0.036262106,32,3
station32,2024-04-18 12:00:00,1.647058824,0.164705882,0.147404879,0.126957595,0.140523046,0.094586909,0.689630747,32,3
station32,2024-04-18 13:00:00,1.0,0.1,0.136451453,0.160684243,0.167718977,0.162219137,0.283072799,32,3
station32,2024-04-18 14:00:00,1.0,0.1,0.147363037,0.140336007,0.11835698,0.201438785,0.190980732,32,3
station32,2024-04-18 15:00:00,1.0,0.1,0.177389711,0.149802208,0.130372122,0.181579486,0.369918942,32,3
station32,2024-04-18 16:00:00,1.82300885,0.182300885,0.165704757,0.153961539,0.12963964,0.296324462,0.07341288,32,3
station32,2024-04-18 17:00:00,1.538461538,0.153846154,0.187505573,0.148679391,0.120337389,0.155398041,-0.280918211,32,3
station32,2024-04-18 18:00:00,1.637362637,0.163736264,0.170204759,0.148275197,0.116709091,0.171022341,0.477185816,32,3
station32,2024-04-18 19:00:00,1.5625,0.15625,0.145254195,0.152864322,0.13140063,0.242979214,0.058676373,32,3
station32,2024-04-18 20:00:00,1.554347826,0.155434783,0.144588083,0.146429092,0.13656339,0.150069177,0.178433508,32,3
station32,2024-04-18 21:00:00,1.0,0.1,0.166987374,0.141223848,0.120498277,0.135855719,0.039765857,32,3
station32,2024-04-18 22:00:00,1.446153846,0.144615385,0.151375249,0.130148575,0.124326527,0.137700081,0.390612423,32,3
station32,2024-04-18 23:00:00,1.224489796,0.12244898,0.117928073,0.113501668,0.105026558,0.135627061,0.024534672,32,3
station32,2024-04-19 00:00:00,1.306451613,0.130645161,0.131126657,0.121713877,0.125592321,0.122952282,-0.062738672,32,3
station32,2024-04-19 01:00:00,1.151515152,0.115151515,0.127236351,0.111866735,0.115832582,0.123116754,0.204024166,32,3
station32,2024-04-19 02:00:00,1.05,0.105,0.116521463,0.105524778,0.104911804,0.112856373,0.065514401,32,3
station32,2024-04-19 03:00:00,1.176470588,0.117647059,0.120878421,0.110330679,0.116809525,0.191179916,-0.353185087,32,3
station32,2024-04-19 04:00:00,1.0,0.1,0.100232363,0.101921439,0.104838908,0.107101783,-0.041737746,32,3
station32,2024-04-19 05:00:00,1.125,0.1125,0.114664093,0.119467042,0.113212168,0.107595958,-0.11540141,32,3
station32,2024-04-19 06:00:00,1.183098592,0.118309859,0.11820443,0.124127887,0.116854295,0.112822115,0.346121222,32,3
station32,2024-04-19 07:00:00,1.047619048,0.104761905,0.108640298,0.102807954,0.107811689,0.206209898,0.128182903,32,3
station32,2024-04-19 08:00:00,1.0,0.1,0.174190745,0.169054598,0.122217417,0.160444692,0.159400359,32,3
station32,2024-04-19 09:00:00,1.0,0.1,0.204025745,0.12121354,0.126369283,0.141070053,0.184669495,32,3
station32,2024-04-19 10:00:00,6.0,0.6,0.306293249,0.216417402,0.209682986,0.261688352,0.290118337,32,3
station32,2024-04-19 11:00:00,1.0,0.1,0.161140084,0.158792347,0.14855966,0.158781826,0.225269526,32,3
station32,2024-04-19 12:00:00,1.647058824,0.164705882,0.191776365,0.144141495,0.142810777,0.268378615,0.058710027,32,3
station32,2024-04-19 13:00:00,1.663793103,0.16637931,0.148129731,0.174788237,0.146226317,0.149831742,-0.133161426,32,3
station32,2024-04-19 14:00:00,1.647058824,0.164705882,0.149781778,0.134846836,0.141025618,0.264061034,0.493610799,32,3
station32,2024-04-19 15:00:00,1.983333333,0.198333333,0.135980383,0.135996506,0.146192148,0.181440204,-0.04228735,32,3
station32,2024-04-19 16:00:00,1.0,0.1,0.188487515,0.129261225,0.149065837,0.182081193,-0.179975241,32,3
station32,2024-04-19 17:00:00,1.0,0.1,0.181993648,0.15845032,0.123932682,0.132470369,-0.044978417,32,3
station32,2024-04-19 18:00:00,2.0,0.2,0.154365852,0.130835012,0.12514402,0.133642346,-0.181688234,32,3
station32,2024-04-19 19:00:00,1.5625,0.15625,0.162721381,0.123840377,0.13475503,0.132085174,0.373922735,32,3
station32,2024-04-19 20:00:00,1.0,0.1,0.164080426,0.132179707,0.147426665,0.127531096,-0.40305084,32,3
station32,2024-04-19 21:00:00,1.0,0.1,0.166916519,0.137230292,0.133981615,0.169474363,-0.164299339,32,3
station32,2024-04-19 22:00:00,1.0,0.1,0.152060315,0.142326459,0.113787711,0.15121524,0.17157425,32,3
station32,2024-04-19 23:00:00,1.0,0.1,0.113304697,0.116845824,0.122818843,0.12491367,-0.099220313,32,3
station32,2024-04-20 00:00:00,1.306451613,0.130645161,0.119990245,0.118527159,0.13200441,0.119044699,0.029465457,32,3
station32,2024-04-20 01:00:00,1.151515152,0.115151515,0.12661092,0.110973492,0.11243476,0.114650406,0.351769388,32,3
station32,2024-04-20 02:00:00,1.05,0.105,0.111269191,0.106716432,0.106067792,0.111107126,0.116926208,32,3
station32,2024-04-20 03:00:00,1.176470588,0.117647059,0.119553208,0.111819044,0.114671007,0.105963066,-0.389215499,32,3
station32,2024-04-20 04:00:00,1.0,0.1,0.110557675,0.099661991,0.104406796,0.104170837,-0.177957937,32,3
station32,2024-04-20 05:00:00,1.125,0.1125,0.112772688,0.107912935,0.11875204,0.104091093,-0.078526676,32,3
station32,2024-04-20 06:00:00,1.183098592,0.118309859,0.112945005,0.116364464,0.116449453,0.108007528,0.377853245,32,3
station32,2024-04-20 07:00:00,1.047619048,0.104761905,0.106218278,0.111197546,0.108951986,0.194018587,0.572389901,32,3
station32,2024-04-20 08:00:00,1.725,0.1725,0.177176222,0.156722441,0.129753813,0.135375097,-0.284203708,32,3
station32,2024-04-20 09:00:00,3.0,0.3,0.154266179,0.134273678,0.167782173,0.136387095,-0.169663414,32,3
station32,2024-04-20 10:00:00,1.0,0.1,0.22875981,0.200195596,0.190424934,0.180151358,0.40689975,32,3
station32,2024-04-20 11:00:00,2.0,0.2,0.186073974,0.146428362,0.180517495,0.173940659,0.284621179,32,3
station32,2024-04-20 12:00:00,1.0,0.1,0.182036623,0.115682207,0.138126895,0.157725573,0.068723947,32,3
station32,2024-04-20 13:00:00,1.0,0.1,0.19236654,0.132100731,0.220488265,0.162645787,-0.088245496,32,3
station32,2024-04-20 14:00:00,3.0,0.3,0.172116667,0.160558358,0.172378138,0.238704041,-0.227594689,32,3
station32,2024-04-20 15:00:00,1.983333333,0.198333333,0.173888132,0.149817437,0.150033712,0.132417545,0.465979487,32,3
station32,2024-04-20 16:00:00,1.0,0.1,0.218305379,0.16163902,0.150609821,0.17422685,-0.022363314,32,3
station32,2024-04-20 17:00:00,2.0,0.2,0.169637486,0.144414186,0.134565964,0.168346301,0.155682057,32,3
station32,2024-04-20 18:00:00,1.0,0.1,0.150545508,0.157026932,0.143262282,0.155152649,0.177061081,32,3
station32,2024-04-20 19:00:00,1.5625,0.15625,0.172967732,0.124247335,0.120371863,0.225371629,0.387029976,32,3
station32,2024-04-20 20:00:00,2.0,0.2,0.119017795,0.128733262,0.130386427,0.15600422,-0.181654066,32,3
station32,2024-04-20 21:00:00,1.0,0.1,0.147100896,0.144187823,0.143556952,0.12712948,0.36572054,32,3
station32,2024-04-20 22:00:00,1.446153846,0.144615385,0.143962413,0.131431565,0.142482832,0.217025593,0.316840589,32,3
station32,2024-04-20 23:00:00,1.224489796,0.12244898,0.109880485,0.123134449,0.110171273,0.204370946,0.344028562,32,3
station32,2024-04-21 00:00:00,1.0,0.1,0.122981131,0.123881258,0.123558722,0.17728442,0.542974055,32,3
station32,2024-04-21 01:00:00,1.0,0.1,0.112847254,0.110896453,0.113391638,0.122256733,0.063998237,32,3
station32,2024-04-21 02:00:00,1.05,0.105,0.106573299,0.107237138,0.10633035,0.212193817,-0.060553789,32,3
station32,2024-04-21 03:00:00,1.176470588,0.117647059,0.118490063,0.113296568,0.111122563,0.104406796,0.535842121,32,3
station32,2024-04-21 04:00:00,1.0,0.1,0.108402491,0.101805709,0.104936481,0.115391649,-0.190519452,32,3
station32,2024-04-21 05:00:00,1.125,0.1125,0.128235087,0.117989406,0.110198282,0.10931848,0.196312264,32,3
station32,2024-04-21 06:00:00,2.0,0.2,0.136301383,0.143210858,0.118585072,0.107812904,-0.195278615,32,3
station32,2024-04-21 07:00:00,1.047619048,0.104761905,0.11200504,0.117673256,0.113046587,0.111544296,0.021151006,32,3
station32,2024-04-21 08:00:00,1.725,0.1725,0.138401166,0.147075862,0.132737517,0.193378732,-0.161712557,32,3
station32,2024-04-21 09:00:00,2.0,0.2,0.163318992,0.1275758,0.165671691,0.202707574,-0.07363715,32,3
station32,2024-04-21 10:00:00,1.0,0.1,0.151983932,0.197860852,0.170675531,0.186996982,0.667906165,32,3
station32,2024-04-21 11:00:00,1.892857143,0.189285714,0.233849332,0.165251881,0.158288881,0.18866767,0.336589336,32,3
station32,2024-04-21 12:00:00,2.0,0.2,0.122759715,0.156805992,0.140940696,0.19267118,0.443787754,32,3
station32,2024-04-21 13:00:00,1.0,0.1,0.22753866,0.123330988,0.166758776,0.204452068,-0.137409762,32,3
station32,2024-04-21 14:00:00,1.647058824,0.164705882,0.156658635,0.158475429,0.204330519,0.133941814,-0.244276553,32,3
station32,2024-04-21 15:00:00,1.983333333,0.198333333,0.185530782,0.144178361,0.118784808,0.143424466,-0.169227213,32,3
station32,2024-04-21 16:00:00,2.0,0.2,0.180497169,0.166889518,0.147289172,0.180110738,-0.39905259,32,3
station32,2024-04-21 17:00:00,1.538461538,0.153846154,0.164475948,0.14208068,0.182351559,0.127949923,0.071944825,32,3
station32,2024-04-21 18:00:00,1.0,0.1,0.156915292,0.145801932,0.130200058,0.225569889,-0.398945391,32,3
station32,2024-04-21 19:00:00,1.5625,0.15625,0.139516622,0.127726048,0.140120521,0.162899584,0.253095388,32,3
station32,2024-04-21 20:00:00,2.0,0.2,0.118221521,0.12335299,0.126627877,0.219235465,-0.168111548,32,3
station32,2024-04-21 21:00:00,1.518072289,0.151807229,0.143865749,0.139206454,0.126318023,0.135095388,-0.088328376,32,3
station32,2024-04-21 22:00:00,1.0,0.1,0.111452341,0.147293583,0.125757143,0.211553529,0.331245005,32,3
